index,conated_comments,polarity_emotions,polarity_emotions_ID
5074,බල්ලෝ බිරුවට කදු පාත් වෙන්නෑ පොඩියෝ ආයේ ගැම්මට එකක් කරපන්  ඔයිට වඩා චාටර් වෙලා රැප් කරපු උන් මේ ලංකාවේ ඕන තරම් ඉන්නවනේ බන් මොකුත්ම කර ගන්න බැරි හුත්තලා තමයි ඔය බල්ලො වගේ බුරන්නේ තව සුපිරියක් ගේමූ ආදරෙයි හුත්තෝred_heart , neutral love,2
5075,මොකද්ද බන් මෙ face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
5076,අඩෝ ඒක  සුපිරියක් ගැම්ම තව රැප් ටිකක් ඕනේ slightly_smiling_face heart_suit  leaf_fluttering_in_wind, positive joy,4
5077,උබ් රිවිව් කරන විඩියෝ වලටත් වඩා මේකටනම් හිනා යනවා face_with_tears_of_joy, positive sarcasm,9
5078,ඉදකින් rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
5079,පොඩියා අයියා ගැම්මක් තමා red_heart  kissing_face_with_smiling_eyes, positive love,0
5080,මොන හුත්තක්ද මේ මේ රැපර් කෙනෙක්ද ගූ ගොඩක් වගේface_with_tears_of_joy nauseated_face, negative sarcasm,7
5081,මොනෝත්තක්ද යකෝ මේ face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
5082,දෑස පලාගෙන කදුලැලි ආවාface_with_tears_of_joy, neutral sarcasm,6
5083,අඩො පොඩියො ගැම්මක් බන්  එ උනාට මෙක හොදයි රැප් අහල නැති උන්ට red_heart middle_finger rolling_on_the_floor_laughing broken_heart, neutral sarcasm,6
5084,මොන ජරාවක් ද මේ face_with_tears_of_joy face_with_tears_of_joy broken_heart, negative sarcasm,7
5085,මොකද්ද බං මෙ face_vomiting rolling_on_the_floor_laughing rolling_on_the_floor_laughing hand_with_fingers_splayed , negative sarcasm,7
5086,මෝඩ හුත්තිගේ පුතා face_with_tears_of_joy, negative sarcasm,7
5087,මොන හුකන රැප්ද යකෝ මේ face_with_tears_of_joy, negative sarcasm,7
5088,අනුන්ගෙ ඇද හොයන එකාගෙ ඇද රැප් එකface_with_tears_of_joy call_me_hand, neutral sarcasm,6
5089,ගෙඩි තියෙන ගල්වලට තමයි ගල් ගහන්නෙ බොසා උබේ ගමන පලයන් පාර පැහැදිලියිslightly_smiling_face sign_of_the_horns red_heart, neutral joy,5
5090,ගූ වොයිස් එකක්නෙ මූට තියෙන්නෙ නිකන් සසී නිසාදිගෙ වගේ ඊව්ව් face_with_tears_of_joy nauseated_face, negative sarcasm,7
5091,ඇයි බන් මෙච්චර දගලන්නෙ face_with_tears_of_joy, neutral sarcasm,6
5092,කුපාඩි පොඩියrevolving_hearts, negative sarcasm,7
5093,මොන පොන්නයෙක්ද මේ face_with_tears_of_joy middle_finger, negative sarcasm,7
5094,පැල් කවි අහන් උබත් එක්ක කෙල්ලෙක් ඉදීද වුත්තො චු කරල නිදාගනින්face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
5095,ගැම්මක් හුත්තො මරු ඔහොම්මම ඉස්සරට යමන් සුභ ගමන් බන්smiling_face_with_hearts, positive love,0
5096,ලස්සනයි පොඩ් අයියේ එලred_heart , positive love,0
5097,මේ හුත්තට ඌ කියන දේම තේරෙන්නෙ නැද්ද කොහෙද rolling_on_the_floor_laughing, negative sarcasm,7
5098,අඩො ප්ට්ට පොඩියෝ ආදරෙයි ආheart_suit relieved_face, positive joy,4
5099,මේ පගයා අනුන්ගේ ඒවට හිනා වෙවී දැන් උට හිනාවෙනකොට ඉන්න බෑ බේසාවා ට face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
5100,එඩිටින් අවුල් කලර්ස් අවුල් යනව සමහර තැන් වලface_with_tears_of_joy face_with_tears_of_joy, negative sarcasm,7
5101,අම්මෝ අම්මෝ පොඩියා red_heart headphone, neutral joy,5
5102,කවියක්ද cat_with_tears_of_joy, neutral sarcasm,6
5103,ගැම්මක් පොඩියොආදරෙයි     red_heart  flexed_biceps police_car_light, positive joy,4
5104,මරු පොඩියාbeaming_face_with_smiling_eyes, positive sarcasm,9
5105,ආදරෙයි පොඩියාred_heart , positive love,0
5106,ඒකි උඹව දාලා නොගියනම් තමා අවුල  උඹලා වගේ එවුන් තමයි බන් කොරෝනා හරි හැදිලා මැරිලා යන්න ඕන face_with_tears_of_joy crossed_fingers smiling_face_with_tear, negative sarcasm,7
5107,මේ මොන හුත්තක්ද පකයෝ face_with_tears_of_joy broken_heart, negative sarcasm,7
5108,පොඩියා උබට බනින් උන්ට කෙලින්න කියලා අපි යමන් අපේ ගමන rightfacing_fist heart_suit  sign_of_the_horns, neutral joy,5
5109,ඊයා මෙකෙ බලද්දි වමනෙ යනවාcat_with_tears_of_joy cat_with_tears_of_joy cat_with_tears_of_joy cat_with_tears_of_joy cat_with_tears_of_joy cat_with_tears_of_joy grinning_squinting_face, negative sarcasm,7
5110,කැල්ල දාල ගිය හේතුව සාදාරනයි face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
5111,ලැට් එකක් නෙමේ ලැට් වලක්තොට සින්දු කියන්න බෑ ගොං හුත්තෝඅර මුලින්ම් කරා වගේ ටික්ටොක් එකේම ටික්ටොක් රිවීව් කර කර හිටපන් කෙල්ලට හොදම යාලුවා ඇවිත් උගේ ඇදේම තියන් ගහනකන් බලන් හිටපු පොපා    face_with_tears_of_joy, negative sarcasm,7
5112,මේ මොන හුත්තක්ද  ඊයාface_with_tears_of_joy, negative sarcasm,7
5113,මීට වැඩිය හොදයි      face_with_tears_of_joy smiling_face_with_tear, negative sarcasm,7
5114,තෝත් එක්ක රැප් කියන්න ඇවිත් අනිත් කොල්ලත් නෝන්ඩි වෙනව face_with_tears_of_joy, negative sarcasm,7
5115,අනෙ බන් පොඩියෝ උබට රැප් සෙට් වෙන්නැ සුද්දා  ටික් ටොක් පොන්නයෙක් වගෙ උබ face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy middle_finger broken_heart, negative sarcasm,7
5116,නදකින් ගූ ගොඩක්face_vomiting, negative anger,10
5117,උද්දමනයත් බය වෙලා යකෝface_with_tears_of_joy, negative sarcasm,7
5118,මූ නං පුකෙන් ඉපදෙච්ච එකෙක් face_with_tears_of_joy, negative sarcasm,7
5119, ඇයි ඉතින් ඒ අත කරකවන්නෙ එහෙම     face_with_tears_of_joy, neutral sarcasm,6
5120,රැප් සෙල්ලම කන්න එපා බන් thumbs_up, negative anger,10
5121,පලවෙනි එකනෙ අනිත් එක්ක බලද්දි උබ මරු red_heart  smiling_face_with_hearteyes, neutral love,2
5122,උනන්දුවයි අතයි තියෙන්වා හැකියාව තමා දෙන්න ඕනේface_with_tears_of_joy, neutral sarcasm,6
5123,මූව අපේ පැත්තක හම්බුනොත් ගහන්වා නැගිටින්න බැරි වෙන්න pouting_face pouting_face, negative anger,10
5124,උබල මේ සින්දුවට බැන බැන ඉද්දි කෝමද ඉන්දියාවට එහෙම රීච් වුනොත් මේ තේරී මේරී ටෝන් එකත් එක්ක මට නම් හිතෙන්නෙ ඒක වෙයි කියල  ලංකාවට නම් උබව චාටර් බන් පොඩියො grinning_face_with_sweat, negative sarcasm,7
5125,ආදරේයි පොඩියා උබේ චරිතේ මරු කියන්න තියනදේ මුණට කියනවා උබේ ජිවිතේ ලොකු දුක ඇති    හබැයි උබ සතුටින් මම උබව දිහා බලලා සතුටු වෙලා තියෙන්නවා ආදරෙයි red_heart  slightly_smiling_face red_heart  pensive_face smiling_face_with_smiling_eyes red_heart  smiling_face_with_smiling_eyes, positive joy,4
5126,අනිත් උන්ට ඇද කිය කිය හිටපු එකා නේද මේ face_with_tears_of_joy, neutral sarcasm,6
5127,උඹේ රිවීව් වලටනම් හිනා යන් නෑහැබැයි මේකටනම් හිනා යනවාu  rolling_on_the_floor_laughing rolling_on_the_floor_laughing  , positive sarcasm,9
5128,හැම එකාටම රැප් කරන්න බෑ බං තේරුම් ගත්තානම් හොදයී  smiling_face_with_smiling_eyes, positive joy,4
5129,අව්ලකුත් නැ හිතුව තරම් relieved_face loveyou_gesture, neutral joy,5
5130,තෝ කියන්නේ රැප් එකක් නම් කියලා කියන්න එපාහෙල රැපටත් නින්දාවක් අනුන්ට හිනාවෙන කක්කා යන්නෙ නැති පොන්නයා මේක තොට හිනාවෙන්න අපිට හදපු එකක් වගේ         nauseated_face nauseated_face nauseated_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
5131,කාලෙකට පස්සෙ පැල්කවියක් අහුවා face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, neutral sarcasm,6
5132,අනේ හු කනට මී පැණි වක්කරනව වගේ   face_with_tears_of_joy broken_heart, negative sarcasm,7
5133,එක සුපිරියක් red_heart  red_heart , positive love,0
5134, එල ගැම්මක්red_heart , positive love,0
5135,පොඩිය කියන ටික මහ ගොං චමා නං ගැම්මක්victory_hand , negative joy,12
5136,පොඩියා හුත්තිගේ පුතාthumbs_up, negative anger,10
5137,මුට කක්කි බරක්  වත් හැදිලද   සින්දුව කියද්දිsquinting_face_with_tongue rolling_on_the_floor_laughing rolling_on_the_floor_laughing, negative sarcasm,7
