pure_comments,sinhala_texts,pure_unicodes,unique_emojis,polarity_emotions,polarity,emotion,polarity_ID,emotions_ID
පොන්න වේසිගපුතා grinning_face_with_sweat,පොන්න වේසිගපුතා ,grinning_face_with_sweat,grinning_face_with_sweat, negative sarcasm,negative,sarcasm,2,3
මේ මොකක්ද මේ face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy thumbs_up,මේ මොකක්ද මේ    ,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy thumbs_up,face_with_tears_of_joy thumbs_up, neutral sarcasm,neutral,sarcasm,1,3
විෂෙශයෙන් කියන්න තියෙන්නෙ මෙකනම් රැප් එකක් නෙවෙ sad_but_relieved_face,විෂෙශයෙන් කියන්න තියෙන්නෙ මෙකනම් රැප් එකක් නෙවෙ ,sad_but_relieved_face,sad_but_relieved_face, negative sarcasm,negative,sarcasm,2,3
ඔක පට්ට පොඩියා red_heart  purple_heart  black_heart,ඔක පට්ට පොඩියා     ,red_heart  purple_heart  black_heart, black_heart purple_heart red_heart, positive love,positive,love,0,0
ගූ ගොඩක් බන්face_with_tears_of_joy face_with_tears_of_joy,ගූ ගොඩක් බන් ,face_with_tears_of_joy face_with_tears_of_joy,face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
චාටර් බන්ග් frowning_face grinning_face_with_sweat,චාටර් බන්ග්  ,frowning_face grinning_face_with_sweat,frowning_face grinning_face_with_sweat, negative sarcasm,negative,sarcasm,2,3
මොන පින්නයෙක්ද මේcat_with_tears_of_joy,මොන පින්නයෙක්ද මේ,cat_with_tears_of_joy,cat_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
මොනවද ගං කබර හුත්තිගෙ පුතෝ මේ face_with_tears_of_joy,මොනවද ගං කබර හුත්තිගෙ පුතෝ මේ ,face_with_tears_of_joy,face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
පුක මගේ හින හුනා face_with_tears_of_joy    ,පුක මගේ හින හුනා     ,face_with_tears_of_joy    , face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
ලස්සන රැප් එකක් slightly_smiling_face,ලස්සන රැප් එකක් ,slightly_smiling_face,slightly_smiling_face, positive joy,positive,joy,0,2
ඊළඟ එක ඩොප් බොයි සානුක එක්ක කරමු smirking_face smiling_face_with_halo,ඊළඟ එක ඩොප් බොයි සානුක එක්ක කරමු  ,smirking_face smiling_face_with_halo,smirking_face smiling_face_with_halo, neutral sarcasm,neutral,sarcasm,1,3
මේ පැල්කවිය කියද්දි මූ අර පල්ලමට වැටුනනම් අද මේ වගෙ සවුදම් අහන්න වෙන්නෙ නැනෙ  මුගෙ කෑල්ල මොනව නැතත් හරි දෙ කරල තියෙන්නෙ  මූත් එක්ක හිටියනම් ඒකිටත් පච වෙන්න වෙනෝ   rolling_on_the_floor_laughing rolling_on_the_floor_laughing      rolling_on_the_floor_laughing rolling_on_the_floor_laughing,මේ පැල්කවිය කියද්දි මූ අර පල්ලමට වැටුනනම් අද මේ වගෙ සවුදම් අහන්න වෙන්නෙ නැනෙ  මුගෙ කෑල්ල මොනව නැතත් හරි දෙ කරල තියෙන්නෙ  මූත් එක්ක හිටියනම් ඒකිටත් පච වෙන්න වෙනෝ           ,   rolling_on_the_floor_laughing rolling_on_the_floor_laughing      rolling_on_the_floor_laughing rolling_on_the_floor_laughing, rolling_on_the_floor_laughing, negative sarcasm,negative,sarcasm,2,3
කව්ද බන් මුට රැප් කරන්න පුලුවන් කියපු එකා  ඉවර වෙනකන් බලන්න හිතුන් නෑ සැක් rolling_on_the_floor_laughing confused_face face_with_tears_of_joy,කව්ද බන් මුට රැප් කරන්න පුලුවන් කියපු එකා  ඉවර වෙනකන් බලන්න හිතුන් නෑ සැක්   ,rolling_on_the_floor_laughing confused_face face_with_tears_of_joy,rolling_on_the_floor_laughing face_with_tears_of_joy confused_face, negative sarcasm,negative,sarcasm,2,3
කෙල්ලෝ බුට් එක තියන්නම ඔනේ කොල්ලෙක් ගොඩයන්න කෙල්ලේ අවංක වුනානම් හැම කෙල්ලටම කොල්ලෝ බයිනැ මම කෙල්ලෙක් වුනට මම කෙල්ලටම බයින්නේ එක නිසා කෙල්ලේ නේ උබල නම් ඉයා face_with_tears_of_joy face_with_tears_of_joy,කෙල්ලෝ බුට් එක තියන්නම ඔනේ කොල්ලෙක් ගොඩයන්න කෙල්ලේ අවංක වුනානම් හැම කෙල්ලටම කොල්ලෝ බයිනැ මම කෙල්ලෙක් වුනට මම කෙල්ලටම බයින්නේ එක නිසා කෙල්ලේ නේ උබල නම් ඉයා  ,face_with_tears_of_joy face_with_tears_of_joy,face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
රැප් සෙල්ලම කනව ගෝතය බර දාලunamused_face,රැප් සෙල්ලම කනව ගෝතය බර දාල,unamused_face,unamused_face, negative anger,negative,anger,2,4
උබ මයේ එකා බ්න්red_heart ,උබ මයේ එකා බ්න් ,red_heart , red_heart, positive love,positive,love,0,0
කමක් නෑ පොඩියො වෙන එවුන් මොනා කිව්වත්පලවෙනි එකනෙ ගැම්මක් අනේ ගේමක් වමෞ  face_with_tongue,කමක් නෑ පොඩියො වෙන එවුන් මොනා කිව්වත්පලවෙනි එකනෙ ගැම්මක් අනේ ගේමක් වමෞ  ,  face_with_tongue, face_with_tongue, positive joy,positive,joy,0,2
එල    එලthumbs_up thumbs_up thumbs_up,එල    එල  ,thumbs_up thumbs_up thumbs_up,thumbs_up, positive joy,positive,joy,0,2
ඊයා ජරාවක්nauseated_face grinning_face_with_sweat,ඊයා ජරාවක් ,nauseated_face grinning_face_with_sweat,nauseated_face grinning_face_with_sweat, negative sarcasm,negative,sarcasm,2,3
 මොකක්ද මේface_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy, මොකක්ද මේ   ,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,face_with_tears_of_joy, neutral sarcasm,neutral,sarcasm,1,3
පට්ට බන් red_heart  ud adhesive_bandage smiling_face_with_hearteyes pleading_face,පට්ට බන්      ,red_heart  ud adhesive_bandage smiling_face_with_hearteyes pleading_face, ud adhesive_bandage smiling_face_with_hearteyes pleading_face red_heart, positive joy,positive,joy,0,2
මට නම් මෙකේ වැරැද්දක් පෙන්නෑ  red_heart  wrapped_gift ribbon,මට නම් මෙකේ වැරැද්දක් පෙන්නෑ     , red_heart  wrapped_gift ribbon, ribbon wrapped_gift red_heart, negative joy,negative,joy,2,2
මේ මොකද්ද හුත්තො මේ කරගත්තෙcat_with_tears_of_joy,මේ මොකද්ද හුත්තො මේ කරගත්තෙ,cat_with_tears_of_joy,cat_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
නෙදකින් rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,නෙදකින්                      ,rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,rolling_on_the_floor_laughing, negative sarcasm,negative,sarcasm,2,3
තේරි මේරි සිංහල වර්ශන් sleepy_face face_with_tears_of_joy,තේරි මේරි සිංහල වර්ශන්  ,sleepy_face face_with_tears_of_joy,face_with_tears_of_joy sleepy_face, neutral sarcasm,neutral,sarcasm,1,3
නෙද්දකින් rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,නෙද්දකින්   ,rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,rolling_on_the_floor_laughing, negative sarcasm,negative,sarcasm,2,3
තව එකක් ඕනිface_with_tears_of_joy,තව එකක් ඕනි,face_with_tears_of_joy,face_with_tears_of_joy, positive sarcasm,positive,sarcasm,0,3
හෑයියා හුත්තෝface_with_tears_of_joy,හෑයියා හුත්තෝ,face_with_tears_of_joy,face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
කක්ක ගොඩය්  cat_with_tears_of_joy cat_with_tears_of_joy,කක්ක ගොඩය්   , cat_with_tears_of_joy cat_with_tears_of_joy, cat_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
මෙලො රහක් නැ බන් slightly_smiling_face face_with_tears_of_joy,මෙලො රහක් නැ බන්  ,slightly_smiling_face face_with_tears_of_joy,face_with_tears_of_joy slightly_smiling_face, negative sarcasm,negative,sarcasm,2,3
මුගෙ සල්ලි මුගේ කටහඩ පලවෙනි වැඩේ විදියට ගොඩක් හොදයි red_heart  cat_with_wry_smile,මුගෙ සල්ලි මුගේ කටහඩ පලවෙනි වැඩේ විදියට ගොඩක් හොදයි   ,red_heart  cat_with_wry_smile, cat_with_wry_smile red_heart, positive joy,positive,joy,0,2
අර අනිත් කොල්ලත් බොක වුනා මූ එක්ක වීඩියො එකක් කරලා face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,අර අනිත් කොල්ලත් බොක වුනා මූ එක්ක වීඩියො එකක් කරලා   ,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,face_with_tears_of_joy, negative sarcasm,negative,sarcasm,2,3
